year,fips,state_fips,county_fips,edu_universe_25_plus,no_schooling,high_school_diploma,ged,associates_degree,bachelors_degree,masters_degree,professional_degree,doctorate_degree
2023,06017,06,017,142409,2120,22036,4482,16878,36505,14117,4970,2320
2023,06019,06,019,638160,36696,131629,19321,63331,99913,38246,13627,6282
2023,06023,06,023,93805,1315,15243,3152,9386,22726,7487,1978,1682
2023,06025,06,025,110055,6194,25726,3480,9491,11148,3972,2141,968
2023,06029,06,029,564499,21771,135185,17605,43552,68373,24686,5709,3064
2023,06031,06,031,96746,2888,22207,4480,12505,7210,1905,910,77
2023,06033,06,033,48642,564,11789,2969,4607,4450,1970,1693,76
2023,06037,06,037,6857511,314342,1226316,152673,477710,1581628,628438,186995,106414
2023,06039,06,039,103594,5444,24761,2804,8711,10725,3865,1321,240
2023,06041,06,041,187579,4419,18631,3499,11859,57405,32737,16396,5835
2023,06045,06,045,64380,2056,14321,2577,6146,12252,3768,1822,450
2023,06047,06,047,175907,13858,47907,7670,10836,16658,6068,1921,842
2023,06053,06,053,278259,11840,50619,10625,20736,45878,20384,7899,6337
2023,06055,06,055,96806,3722,14205,2315,9201,24454,9054,3403,1355
2023,06057,06,057,78720,388,12613,2733,8971,19928,8646,2534,1135
2023,06059,06,059,2209117,71200,340386,38637,172881,621580,248666,73508,39976
2023,06061,06,061,301066,2562,44177,6825,35809,86943,32134,10256,3993
2023,06065,06,065,1666754,53457,397289,50486,131878,281464,115785,29321,15292
2023,06067,06,067,1094785,39126,204437,35145,101276,243535,93392,32048,15330
2023,06069,06,069,46157,2179,10367,1871,5559,7147,2603,322,344
2023,06071,06,071,1426384,49301,364941,47624,123590,213647,87683,20392,15068
2023,06073,06,073,2277584,65830,340235,54553,187557,599434,262538,68490,61288
2023,06075,06,075,646934,22549,62230,14484,33064,224602,108889,32986,24116
2023,06077,06,077,519374,28328,122904,20584,43318,84319,27865,7180,3308
2023,06079,06,079,190654,3763,26004,4277,19960,47814,21065,6747,4719
2023,06081,06,081,535027,17966,65605,9643,34788,159337,84748,23092,26200
2023,06083,06,083,276896,8269,41498,4586,21999,60622,25204,7259,6915
2023,06085,06,085,1331885,41840,158051,23770,77995,381246,270269,40672,66428
2023,06087,06,087,176094,2991,18946,4805,17231,44132,22819,5886,5422
2023,06089,06,089,128758,2353,31172,4077,16675,20170,6395,1949,968
2023,06095,06,095,315777,6684,72969,8106,33229,61220,21899,6007,2638
2023,06097,06,097,354748,12773,62568,9253,33129,85161,30198,12076,5347
2023,06099,06,099,353213,13974,85019,12230,30100,49124,16400,6352,2210
2023,06101,06,101,64915,3850,12062,2413,5738,8469,2633,1286,0
2023,06103,06,103,43569,1293,9920,1252,4571,6815,1500,1089,275
2023,06107,06,107,289766,15581,71058,12339,24086,30133,12298,4618,1982
2023,06111,06,111,579642,17717,96758,14550,45511,133297,58723,16258,11666
2023,06113,06,113,132967,2404,18943,3484,8954,30965,16122,5648,8685
2023,06115,06,115,53869,2327,14621,2167,6918,6088,1759,625,413
2023,08001,08,001,355595,10763,83559,19847,30311,71793,26260,5138,2893
2023,08005,08,005,456556,10352,70054,14235,36250,131012,59786,12357,8232
2023,08013,08,013,220529,3124,19003,4449,10514,76931,46013,8213,12991
2023,08014,08,014,55576,446,6276,1328,3259,18457,10717,2305,1206
2023,08031,08,031,530935,8620,52298,16490,26874,180065,88136,27498,11883
2023,08035,08,035,265972,1435,25216,4221,19105,102403,48050,8065,5528
2023,08041,08,041,498502,6021,75413,15897,53094,130142,70696,9726,10336
2023,08059,08,059,429619,3421,58445,15070,32836,141428,65195,10812,9800
2023,08069,08,069,252129,1125,34158,6618,23026,77198,39384,7820,8967
2023,08077,08,077,113815,1542,24111,6111,11469,25044,8071,2408,1131
2023,08101,08,101,118828,835,30620,7875,14863,19197,7447,1427,682
2023,08123,08,123,236202,4792,47913,11308,24422,51065,22244,3069,3280
2023,09110,09,110,681931,10627,154174,21849,56107,152348,93878,21263,15319
2023,09120,09,120,222075,4221,45651,9163,14014,54301,31251,6955,2741
2023,09130,09,130,132227,1115,28286,3332,11087,34570,20723,4413,3311
2023,09140,09,140,327868,5649,81583,14384,30190,58185,37624,8049,4484
2023,09150,09,150,72831,625,22449,3530,7251,13002,6580,799,872
2023,09160,09,160,86102,1199,20765,3348,7913,19226,12653,2111,1229
2023,09170,09,170,399012,4837,99565,12440,30000,87894,54884,12960,13504
2023,09180,09,180,198000,2150,50890,8191,16873,39394,27842,4243,3533
2023,09190,09,190,439876,7899,66533,7476,25763,132326,83726,22465,9657
2023,10001,10,001,128492,1715,37487,5693,12576,21776,10640,1136,1454
2023,10003,10,003,404062,4991,95009,12736,29019,92673,52047,9166,10633
2023,10005,10,005,198873,3394,48869,8366,18566,39116,20471,4696,2894
2023,11001,11,001,482919,6493,49639,13635,12270,129951,113293,50404,24809
2023,12001,12,001,174855,2232,27578,3446,19948,37618,27235,10396,12905
2023,12005,12,005,136032,1700,31943,8666,14108,26681,11792,2439,1345
2023,12009,12,009,483552,5014,112294,21157,57514,97936,47300,8128,6282
2023,12011,12,011,1413273,35290,323327,49265,139733,315729,135198,45577,20972
2023,12015,12,015,171699,2859,43710,7040,18976,27907,13225,4196,2212
2023,12017,12,017,133412,2020,42931,9235,11593,18861,7828,1837,558
2023,12019,12,019,163582,939,35408,8048,19583,32678,14394,2685,1921
2023,12021,12,021,314086,5707,63180,9279,33160,73713,34722,11628,5896
2023,12023,12,023,53112,1697,11557,4575,7344,5873,2878,109,42
2023,12031,12,031,710924,12421,158986,34837,77397,164874,55351,15134,8766
2023,12033,12,033,223120,4351,50296,8813,22171,45054,18305,4423,3137
2023,12035,12,035,100561,1014,23387,5094,11141,22034,7791,1882,1712
2023,12053,12,053,158359,1788,42550,13105,16997,22209,7575,1870,1150
2023,12055,12,055,83072,2324,23789,4116,6243,10829,5152,1753,1120
2023,12057,12,057,1066931,20496,229904,39620,101155,245778,115723,26602,17015
2023,12061,12,061,134235,2157,32768,8664,11009,25560,13499,2838,2627
2023,12069,12,069,317737,4371,87750,16740,29458,66119,21627,4711,4590
2023,12071,12,071,632549,6926,162385,22302,68508,122309,55728,15847,8151
2023,12073,12,073,178590,1325,27288,5114,14451,50143,25338,5091,6591
2023,12081,12,081,338521,6290,69152,16510,32492,77390,34114,10189,6198
2023,12083,12,083,308262,4180,89263,19023,31436,44792,17957,4657,2093
2023,12085,12,085,128394,3132,23067,4663,11876,33806,14067,4354,1202
2023,12086,12,086,1935393,50449,444255,59541,174889,416714,179465,70156,28544
2023,12087,12,087,63921,286,14155,1971,5806,13429,7053,2468,1213
2023,12089,12,089,76000,434,16056,4250,7684,16074,9013,1881,914
2023,12091,12,091,150761,2136,28306,5949,17865,32077,17409,2461,1437
2023,12095,12,095,1010918,19589,196070,36618,111495,262465,104417,29344,15027
2023,12097,12,097,296082,5727,63504,14103,37811,66697,22066,3908,2122
2023,12099,12,099,1135018,24621,221065,32012,100698,286842,120455,43426,22950
2023,12101,12,101,459482,6099,124097,25418,44515,85648,39630,7005,4927
2023,12103,12,103,755873,11544,157739,33604,75492,179206,70802,18306,11597
2023,12105,12,105,567736,8707,146831,31353,54228,97274,39875,8509,4917
2023,12107,12,107,54258,948,16266,3151,5489,6706,1999,192,144
2023,12109,12,109,230163,2734,27927,7707,23441,77579,31337,5997,6171
2023,12111,12,111,274988,3510,75797,12492,37525,41297,18000,4854,3418
2023,12113,12,113,145046,861,30164,7832,18637,29692,13502,2028,2307
2023,12115,12,115,376944,3222,84177,14326,35706,93781,44320,11394,6905
2023,12117,12,117,346689,4787,64403,10032,34084,98720,35133,7407,6795
2023,12119,12,119,136372,1163,28765,4501,12764,31614,14492,2860,1559
2023,12127,12,127,441220,7281,103746,27733,49707,81003,34162,7684,6423
2023,12131,12,131,62270,1268,13714,3574,4430,14573,5151,1247,1224
2023,13013,13,013,62243,1629,18899,4162,5395,7159,1854,550,352
2023,13015,13,015,79138,955,22193,4609,7364,14842,4648,1193,981
2023,13021,13,021,104066,1482,26018,5398,9116,14610,8838,2107,1847
2023,13031,13,031,48129,787,10478,2489,2895,9968,4854,799,1007
2023,13045,13,045,81712,1378,20030,3292,8122,12199,6378,1293,757
2023,13047,13,047,47854,160,11557,4090,3454,6587,3646,769,211
2023,13051,13,051,210165,4227,40369,8692,17368,52005,22901,4521,2723
2023,13057,13,057,199126,2363,37201,6050,17216,56553,19331,3443,2827
2023,13059,13,059,76931,1954,10765,2929,4620,19161,12347,2502,4560
2023,13063,13,063,190473,9133,49817,7067,14898,32790,14030,1096,1544
2023,13067,13,067,532843,8484,84630,12023,34626,170618,77096,15404,11904
2023,13073,13,073,110259,1195,20310,3844,13867,22098,12423,4204,2335
2023,13077,13,077,107861,818,20871,3958,11292,26372,10224,2300,1143
2023,13089,13,089,527323,13697,83426,16015,38682,139017,77071,22971,17190
2023,13095,13,095,53427,1180,14353,3732,4481,4110,4562,1620,1479
2023,13097,13,097,98073,1841,22559,5231,9656,19642,10278,1678,1124
2023,13103,13,103,46873,916,12410,1975,5216,8095,3787,720,722
2023,13113,13,113,86013,524,13173,1905,7603,25779,13518,1805,1238
2023,13115,13,115,67591,1031,13620,3997,5771,11320,5644,2293,1043
2023,13117,13,117,181829,3624,27688,3934,13902,61528,31308,4838,2579
2023,13121,13,121,752285,6876,92095,15565,43108,258176,128973,39021,21077
2023,13127,13,127,63106,1066,12011,4766,6472,13479,4379,2184,1281
2023,13135,13,135,638037,20499,129656,20030,54975,149953,69590,11628,8667
2023,13139,13,139,146015,6874,31672,5863,10039,26920,11267,3991,1659
2023,13151,13,151,167438,2088,36580,7901,18160,36245,15381,1924,1817
2023,13153,13,153,114700,1812,25419,4978,10480,22598,9797,3960,1062
2023,13157,13,157,59208,1003,12475,4571,6090,9979,4205,608,704
2023,13179,13,179,39940,873,10938,1882,4790,5278,2263,462,165
2023,13185,13,185,73687,1170,18207,4224,6968,13804,5452,1304,1476
2023,13215,13,215,133684,3146,28548,6636,11645,24052,10756,1873,1011
2023,13217,13,217,77359,901,20730,3267,5584,11787,5811,793,720
2023,13223,13,223,120574,2040,29693,7974,12345,23724,6935,1070,1538
2023,13245,13,245,136374,857,32495,7657,13403,20502,7916,3093,1588
2023,13247,13,247,64063,1218,13228,4095,6357,14016,6483,2017,859
2023,13255,13,255,47107,702,16539,3456,4512,6052,2036,361,134
2023,13285,13,285,47894,910,14940,2895,3069,7508,4095,716,557
2023,13295,13,295,49213,671,12953,5578,3259,5643,2465,572,635
2023,13297,13,297,73056,1089,19566,5026,5447,11431,5769,1200,623
2023,13313,13,313,68806,2677,17022,3895,5084,8551,3454,2123,515
2023,15001,15,001,149785,2393,36425,6513,19511,28968,11225,5299,1926
2023,15003,15,003,702068,11399,157759,19007,71949,173598,70095,22240,12186
2023,15007,15,007,53710,339,14480,894,6621,10525,3864,1318,756
2023,15009,15,009,119314,721,31434,2957,14304,24137,8658,2976,1438
2023,16001,16,001,364782,3966,61363,13716,28474,104908,40690,7943,7602
2023,16005,16,005,58521,699,12305,2832,5644,12677,4116,1680,1730
2023,16019,16,019,81587,1328,15673,3583,8976,19804,4778,989,851
2023,16027,16,027,166039,3890,38684,11039,15553,29876,10948,1232,702
2023,16055,16,055,131650,732,29694,7600,14245,27864,9517,2260,2604
2023,16083,16,083,62141,1737,13320,3935,6828,8520,2339,148,1306
2023,17019,17,019,120365,848,24721,2884,9328,27673,19618,4476,6294
2023,17031,17,031,3593408,97119,670740,114749,228087,900890,477767,119047,70062
2023,17037,17,037,60811,614,13335,2596,6369,11917,5006,824,862
2023,17043,17,043,643799,13221,103406,14374,42562,197079,101568,24958,13617
2023,17089,17,089,347943,9506,65337,15432,23738,87065,39093,7009,3853
2023,17091,17,091,71260,1268,23224,3996,6996,8907,4442,829,741
2023,17093,17,093,89967,1473,18085,3000,7987,21032,9766,1211,813
2023,17097,17,097,475104,11272,80658,16203,27325,131539,69927,16839,8762
2023,17099,17,099,77513,581,23468,4499,9067,11250,2884,556,300
2023,17111,17,111,217828,3214,54450,6712,20157,52229,20690,3389,2124
2023,17113,17,113,105999,272,21272,2615,9475,33869,13261,2968,2511
2023,17115,17,115,69473,781,20962,4570,7105,10344,4923,841,237
2023,17119,17,119,184548,666,39400,11272,20455,40751,16668,2807,1971
2023,17143,17,143,119035,2488,27806,3766,11013,25857,11389,2909,2774
2023,17161,17,161,96929,1456,24289,5385,10745,15355,6971,1448,506
2023,17163,17,163,174283,4226,40772,8456,18018,30280,18297,2930,2115
2023,17167,17,167,136462,1218,32138,5355,13444,32232,14955,3032,1621
2023,17179,17,179,91925,503,22846,4083,9716,19227,6605,935,1182
2023,17183,17,183,49592,449,16775,4055,5012,4616,2935,242,453
2023,17197,17,197,474369,8680,108462,15838,39389,106779,51083,8401,7258
2023,17199,17,199,47976,555,12280,1944,5815,6691,4005,426,857
2023,17201,17,201,191390,3970,51122,12260,18145,26659,14325,2405,1345
2023,18003,18,003,257647,6384,57986,10466,28305,55185,22527,4065,3014
2023,18005,18,005,56725,1161,13894,2709,5049,11688,7582,357,566
2023,18011,18,011,51586,325,8233,1188,3550,14078,9035,3055,1546
2023,18019,18,019,87928,1674,25020,5257,8146,14827,7400,964,216
2023,18035,18,035,70595,1372,18546,4985,7116,10029,6919,906,1358
2023,18039,18,039,131519,3362,40138,7185,8081,16849,7498,1443,1121
2023,18043,18,043,56075,749,13452,2492,5504,10451,4860,448,367
2023,18053,18,053,43250,704,11267,3202,4584,5918,2445,302,300
2023,18057,18,057,249571,1065,28674,5172,15527,98362,43048,9873,7400
2023,18059,18,059,59735,939,14784,3974,5310,14003,5352,1077,673
2023,18063,18,063,126226,2367,26008,3070,16059,30349,15097,1409,1575
2023,18067,18,067,57508,780,19000,3266,5357,8281,4292,804,379
2023,18081,18,081,113991,1652,29931,4136,10666,26582,11439,1023,1222
2023,18085,18,085,54804,301,19590,2313,3724,9189,3692,520,582
2023,18089,18,089,343623,6808,99214,14221,31603,61766,19814,3646,2607
2023,18091,18,091,80471,338,26267,6742,8141,12339,4477,1035,975
2023,18095,18,095,94336,1156,30708,6910,9867,12800,5278,432,620
2023,18097,18,097,636500,16253,137617,30148,49073,146325,58990,16696,10246
2023,18105,18,105,82529,426,13718,2434,5010,21587,15908,2048,5184
2023,18109,18,109,51561,909,16234,3654,4901,7658,2246,728,298
2023,18127,18,127,123509,1008,39066,4536,12591,24157,8519,1572,1910
2023,18141,18,141,177774,1764,41404,9985,16202,35917,15458,3089,4061
2023,18157,18,157,105669,661,22859,4518,6983,25352,11832,2593,4868
2023,18163,18,163,123255,1026,36018,7099,13167,21312,8868,1899,1269
2023,18167,18,167,68759,968,20141,4009,5743,11318,4438,918,1871
2023,18173,18,173,46506,81,10828,3315,4260,11064,4034,1263,162
2023,18177,18,177,45089,773,14755,2538,3908,5283,2939,377,775
2023,19013,19,013,84166,1802,24006,3107,9993,16268,5878,894,1400
2023,19049,19,049,73562,722,10240,1690,8345,21723,8979,2974,1470
2023,19061,19,061,68189,731,19414,2223,7808,14377,6488,1161,1176
2023,19103,19,103,94942,689,13074,2086,9272,28413,12448,5415,5579
2023,19113,19,113,157480,584,38062,5532,21031,37743,14384,1864,1503
2023,19153,19,153,338655,8086,65737,13937,31584,92935,32964,6563,6651
2023,19155,19,155,63739,200,19467,3352,6194,9134,3542,572,637
2023,19163,19,163,120022,1070,25015,6362,13184,28997,12044,2633,1985
2023,19169,19,169,,,,,,,,,
2023,19193,19,193,68098,2040,18209,3874,8474,9732,3465,213,635
2023,20015,20,015,46333,195,11344,2091,4751,9888,5740,118,518
2023,20045,20,045,73419,310,10207,2776,4486,17847,14466,3388,3394
2023,20091,20,091,428400,4138,53161,7813,31245,152286,68402,16032,9022
2023,20103,20,103,56980,672,11242,2266,4830,11620,8402,862,381
2023,20161,20,161,,,,,,,,,
2023,20173,20,173,347915,5265,73382,15786,31408,71044,30951,5228,3047
2023,20177,20,177,122407,1719,31565,6135,9371,22321,12805,2440,1311
2023,20209,20,209,104602,4322,27498,6401,8834,12821,7057,808,890
2023,21015,21,015,92091,830,21196,3718,7912,22513,9241,1611,757
2023,21029,21,029,60665,256,17892,6160,7027,7905,2825,664,131
2023,21037,21,037,66926,1300,14895,3603,5389,14104,7986,2096,1221
2023,21047,21,047,42113,114,12202,1868,5152,6485,2964,311,379
2023,21059,21,059,70103,856,21149,3431,8345,9160,6195,1741,877
2023,21067,21,067,210210,1637,31077,10476,15500,59487,27526,10551,7099
2023,21093,21,093,75776,544,20123,5564,8462,11617,5585,564,418
2023,21111,21,111,537814,7824,115225,27022,43167,115252,59290,17299,6331
2023,21117,21,117,117639,932,27767,5715,9520,27717,13361,2433,2278
2023,21145,21,145,48018,354,13190,3117,6533,7386,3144,1433,180
2023,21151,21,151,61066,425,13230,4810,4973,13134,6796,1266,1253
2023,21185,21,185,47689,218,8569,1331,3297,13163,6363,1817,499
2023,21199,21,199,46664,1044,14150,4256,5152,3377,3854,750,515
2023,21227,21,227,87359,2090,17496,3786,9025,18177,7890,2165,1310
2023,22005,22,005,87606,480,26007,4286,7740,14603,6184,1313,869
2023,22015,22,015,87444,1059,20188,3602,11093,12318,7818,1038,1933
2023,22017,22,017,155876,2408,42077,7805,13392,27305,11161,2704,1485
2023,22019,22,019,136294,1740,37816,10595,12877,23229,9826,2003,2033
2023,22033,22,033,282303,4322,62177,10103,16519,65844,26119,6933,7177
2023,22045,22,045,44566,682,16620,1672,2976,5154,2080,386,313
2023,22051,22,051,297835,8497,70283,12148,19691,51432,23736,9077,5214
2023,22055,22,055,169993,1255,44286,8168,13974,41145,9452,3500,1433
2023,22057,22,057,64446,1485,17354,5147,5127,10460,2553,721,714
2023,22063,22,063,99581,1611,32572,6415,9045,12781,3791,921,340
2023,22071,22,071,259764,2970,45455,9177,17158,60897,34240,14259,6812
2023,22073,22,073,104281,1065,22791,5537,7198,21386,8185,1531,1685
2023,22079,22,079,84329,992,24997,5387,6097,11472,4818,1591,1434
2023,22097,22,097,54091,379,21802,2610,5444,4395,2261,814,211
2023,22103,22,103,189919,2076,40306,9531,13424,44739,16222,6397,3012
2023,22105,22,105,90573,645,25372,7688,6226,12960,5114,981,1569
2023,22109,22,109,69539,1869,24510,4804,3101,8831,3174,1146,88
2023,23001,23,001,79199,595,23882,6483,9554,12913,4698,454,465
2023,23003,23,003,50889,416,15048,2312,5875,10355,2517,666,229
2023,23005,23,005,229213,1364,36383,5812,19527,77940,34149,9996,5235
2023,23011,23,011,92825,390,23196,4649,11887,17548,7690,1736,1096
2023,23019,23,019,112335,776,30690,5855,12327,19467,9760,2120,2989
2023,23031,23,031,166506,1487,41707,6417,20206,42018,15823,3430,1814
2023,24001,24,001,48254,252,16275,3588,4860,5182,3409,757,379
2023,24003,24,003,415575,6836,83335,11655,28468,98623,69228,15378,8794
2023,24005,24,005,586604,10863,122357,19133,43390,134242,85209,18621,12313
2023,24009,24,009,65162,757,16777,1479,5927,14119,8216,439,1085
2023,24013,24,013,123601,913,30357,3815,10170,30885,16974,2208,2192
2023,24015,24,015,74890,1276,22765,3099,7107,12123,5163,982,533
2023,24017,24,017,117994,1927,34171,4386,9854,19861,15012,1601,1020
2023,24021,24,021,200124,2020,42645,5070,12397,50738,34378,4306,6435
2023,24025,24,025,185817,1924,43717,5029,18618,43201,26243,3782,3668
2023,24027,24,027,230165,7454,27487,2747,15843,70662,51396,9583,12222
2023,24031,24,031,737675,20031,90874,10275,37718,196381,154469,47793,51251
2023,24033,24,033,654845,24198,145090,20863,38234,133380,85739,11314,16034
2023,24037,24,037,78000,2007,20226,2084,6564,16108,10363,1151,469
2023,24043,24,043,108673,1511,31813,5780,11116,14517,8299,829,748
2023,24045,24,045,67633,597,22219,2288,5436,11536,4197,1249,944
2023,24510,24,510,395443,7569,86456,19806,26197,76172,47805,11745,10883
2023,25001,25,001,185612,1336,37346,4527,12830,49145,31481,6218,5606
2023,25003,25,003,96090,687,25859,3926,8894,20427,12310,1839,1935
2023,25005,25,005,413553,9659,106127,17337,36670,77210,41339,6293,4763
2023,25009,25,009,570391,11614,129405,17967,44120,141584,78407,14564,8957
2023,25011,25,011,54756,429,12277,1838,4988,12906,7840,1125,1310
2023,25013,25,013,320476,8213,84335,19891,29605,53422,29630,4752,4479
2023,25015,25,015,100358,1070,19145,2942,8167,21346,20109,2487,6406
2023,25017,25,017,1155381,17753,179018,25299,63333,323929,244832,50646,74256
2023,25021,25,021,517290,9838,73589,7693,38027,162085,101506,24628,20856
2023,25023,25,023,382359,6553,88847,9942,34798,96182,45245,10007,5576
