year,fips,state_fips,county_fips,median_household_income,aggregate_household_income,hh_income_universe,hh_income_under_10k,hh_income_10k_to_15k,hh_income_15k_to_20k,hh_income_20k_to_25k,hh_income_25k_to_30k,hh_income_30k_to_35k,hh_income_35k_to_40k,hh_income_40k_to_45k,hh_income_45k_to_50k,hh_income_50k_to_60k,hh_income_60k_to_75k,hh_income_75k_to_100k,hh_income_100k_to_125k,hh_income_125k_to_150k,hh_income_150k_to_200k,hh_income_200k_plus,per_capita_income,gini_index
2022,54033,54,033,58092,2370537500,25987,1057,1699,1296,1229,1138,1069,1385,838,1319,2242,2009,2732,2905,1294,1918,1857,37493,0.5063
2022,54039,54,039,55215,6335013900,78246,5905,5119,4208,3774,3071,4076,3433,3113,2780,6645,6999,9361,6764,4328,4368,4302,36483,0.5094
2022,54061,54,061,55708,3596623700,44767,4795,1813,1662,2908,2131,2488,1694,1233,1683,2642,3558,5376,3741,2541,2830,3672,35003,0.4908
2022,54081,54,081,51705,1984955000,28043,2993,1901,991,1964,857,1646,1170,1030,535,3728,2902,2588,2143,1507,1026,1062,29755,0.5091
2022,54107,54,107,58787,2751042000,37220,2352,2176,1280,2259,2552,1632,1511,1610,1504,1981,4148,4735,3584,2287,2012,1597,33360,0.4464
2022,55009,55,009,71127,10424942900,112390,5335,3930,2924,3515,4212,4638,4476,4430,4782,9701,11065,16877,11426,8764,8262,8053,38797,0.4423
2022,55017,55,017,75128,2401479600,27120,598,1098,618,1073,748,969,771,1018,1060,2551,3021,4723,3597,1599,2310,1366,36200,0.3829
2022,55025,55,025,84831,29421468900,252136,12173,5056,8267,8080,6957,8007,9275,8119,7354,14744,22866,32104,28191,20732,26710,33501,51334,0.4710
2022,55027,55,027,67762,2988761900,36407,1738,918,1393,1391,1417,1824,1455,1119,1527,2789,4574,4837,4680,2643,2354,1748,34794,0.3985
2022,55035,55,035,70411,4188289900,45173,1706,946,1478,2425,1555,1599,1901,2049,1781,4173,4588,5506,5518,2983,4111,2854,38896,0.4401
2022,55039,55,039,69948,3846085800,43958,1772,1926,1220,1768,2074,1414,2391,1714,1170,3433,4636,6501,5631,3030,2562,2716,37086,0.4268
2022,55055,55,055,78628,3275684100,35443,938,939,1275,945,1078,1409,1240,1289,815,3025,3901,5212,4399,4083,3060,1835,38328,0.3814
2022,55059,55,059,74534,6579643900,69779,1981,2858,2388,2598,1721,3513,3228,3429,1814,4977,6679,10228,7386,5277,6873,4829,39680,0.4318
2022,55063,55,063,69492,4422180800,51449,2406,2448,1691,1297,1996,2011,2353,2211,2261,4173,5056,7673,6066,3991,3076,2740,36865,0.4288
2022,55071,55,071,61673,2745688300,35319,1111,2528,1025,1398,1396,1362,1191,2102,1500,3418,3925,5380,2987,2686,1985,1325,33930,0.4143
2022,55073,55,073,69740,5279562600,56666,2528,1906,1701,1220,2265,2064,2191,3226,2352,4188,6272,8414,6352,3989,4440,3558,38824,0.4452
2022,55079,55,079,58214,31610769900,388440,25915,21662,15281,18067,16827,16838,16604,21387,14261,33417,38705,46284,31022,22436,26122,23612,35219,0.4773
2022,55087,55,087,78234,7798929500,78706,2683,1732,2071,2352,1458,3038,2821,2932,2833,7206,8141,12850,10469,5707,6734,5679,41061,0.4191
2022,55089,55,089,88781,5107448000,39117,2019,701,752,1424,1161,1847,865,1402,1090,1947,2914,4821,4798,3347,4155,5874,55780,0.4994
2022,55097,55,097,70061,2556175300,29895,802,464,964,1075,1143,2295,1511,1376,1325,2282,2652,4449,3944,2392,1863,1358,36859,0.4000
2022,55101,55,101,71788,7163619800,78571,3188,2576,2639,2958,2691,2800,3100,3062,2411,6034,10093,9934,8796,7151,6666,4472,37810,0.4243
2022,55105,55,105,66451,5619737900,67422,2250,1468,2030,3187,2460,2973,3030,4069,2144,5187,8886,11109,7075,2540,5588,3426,34953,0.4016
2022,55109,55,109,96130,4271370900,37750,1028,785,1555,701,1238,1141,664,1001,1438,2339,2710,4977,4465,4094,5464,4150,44905,0.4004
2022,55111,55,111,69475,2432825700,28307,1098,638,916,1405,816,1037,1298,1517,923,2533,3001,3819,3813,1905,2303,1285,36723,0.4041
2022,55117,55,117,62978,4232451700,50534,2999,807,2107,1399,1290,1542,2717,2296,2183,6144,6161,6668,5107,3231,2872,3011,36449,0.4201
2022,55127,55,127,72713,4457218400,42781,1759,1000,1028,1131,1806,1989,1937,1414,1129,3562,5308,5649,4089,2588,4135,4257,42431,0.4620
2022,55131,55,131,88807,5993103700,56876,1905,1059,1304,2909,2023,1468,1496,2252,1321,4289,4493,8148,7384,5640,5864,5321,44400,0.4203
2022,55133,55,133,98849,22116511200,170114,5671,3463,3419,4466,3294,4522,4861,3377,4890,9178,16794,21966,19946,15704,20422,28141,54604,0.4466
2022,55139,55,139,69405,6541544800,72135,3082,1799,2858,2807,2213,2894,3140,3486,3299,5804,7933,10923,7600,4646,5278,4373,38971,0.4452
2022,55141,55,141,63643,2875039000,32290,1483,1456,800,1262,1314,1822,1323,1252,1263,3214,3118,5051,2721,2042,1678,2491,38801,0.4637
2022,56021,56,021,71621,3711967100,42559,1785,1636,1811,2276,1806,1101,1917,1012,1676,3045,4134,5348,4715,3852,4669,1776,37691,0.4173
2022,56025,56,025,69627,3107784100,33474,1031,1031,1060,901,1186,1616,1013,1207,1446,2678,5016,5005,2780,2745,1939,2820,40043,0.4253
2022,72013,72,013,25016,1145663900,32158,7754,2559,2392,3363,2998,2102,959,1673,731,2407,1583,1268,1285,361,723,0,15049,0.5086
2022,72021,72,021,27843,2911179600,74177,15358,7211,6942,4774,5255,5452,3830,2780,3455,4584,4861,4350,2563,884,1421,457,16807,0.5101
2022,72025,72,025,24929,2469064700,53037,10264,6306,5540,4474,2600,3967,2434,1579,1304,2511,3372,3247,1194,784,1519,1942,20578,0.5733
2022,72031,72,031,35776,3018851800,66468,8826,4215,5603,4775,5453,3825,3700,4500,3314,5978,5209,5501,3143,894,648,884,19963,0.4433
2022,72061,72,061,41202,2531437100,36412,6186,2616,2070,1934,1436,1876,1789,1082,1192,1995,3589,3277,2305,953,1517,2595,29659,0.5614
2022,72097,72,097,17836,972280000,29625,10201,2659,2574,2444,2134,1626,1223,1004,1081,1060,1609,744,415,355,102,394,14268,0.6193
2022,72113,72,113,17700,1501729200,54689,16885,7287,5541,3670,2947,3389,1975,2979,1994,1880,1864,2473,1133,312,181,179,12118,0.5357
2022,72127,72,127,25163,8161802700,158386,39591,13862,13834,11567,7781,8241,6168,6424,5781,6737,9360,10249,5829,3624,4088,5250,25025,0.6251
2022,72135,72,135,44584,1287417400,23703,2334,1523,2435,1781,1248,989,883,725,906,1765,2025,4344,1715,144,429,457,20463,0.4422
2022,72137,72,137,29850,1135447700,28722,5112,1940,2550,3316,1475,1785,2241,1534,1451,2098,1446,1764,820,481,430,279,16903,0.4627
2022,72139,72,139,29108,1386030600,29677,6144,1783,2409,2162,2670,1627,579,1421,1626,1996,2176,1745,686,597,1327,729,20937,0.5309
2023,01003,01,003,72915,10387846700,105698,3194,3281,2489,3884,4436,5723,3374,4368,2947,7116,12942,15737,11907,5994,8966,9340,41503,0.4469
2023,01015,01,015,50780,3460080000,46310,3227,2634,2755,1804,2974,2773,2763,2226,1685,3949,3257,6312,3540,2942,1409,2060,30205,0.4989
2023,01043,01,043,58923,2807433600,35961,2014,1825,1876,1766,1763,1733,2028,1153,1327,2611,2766,4805,3587,2842,1742,2123,31818,0.4466
2023,01049,01,049,43509,1583861300,27182,1526,1373,2051,1891,2219,2137,1821,678,851,2366,2983,2668,2259,1278,808,273,23185,0.4261
2023,01051,01,051,72478,3233886900,33692,2586,1034,998,1625,1332,886,675,1147,1409,2444,3083,5508,3434,2053,3479,1999,36592,0.4796
2023,01055,01,055,52192,3254981200,40027,3029,1910,2516,2298,1670,2410,1605,2373,819,3682,3837,4091,3427,2158,2687,1515,32636,0.5267
2023,01069,01,069,59335,3405483300,44880,2835,2158,2670,2100,2188,1878,1976,2618,1160,3100,4880,5635,4254,3194,2121,2113,31848,0.4515
2023,01073,01,073,64623,27606968800,272648,15464,14011,10063,12956,12295,12801,9846,10677,9877,20003,25799,31632,23978,15615,20982,26649,41636,0.5280
2023,01077,01,077,64864,3408787100,41199,2692,1717,1649,1212,970,2124,2433,2029,1221,2611,5450,6907,3530,2260,1789,2605,34494,0.4560
2023,01081,01,081,60358,6378609100,74799,8336,3652,2963,3474,2718,3593,2664,2597,3120,4122,5850,9690,7692,3459,5452,5417,35333,0.5096
2023,01083,01,083,81942,4661267200,43490,894,940,1323,1253,1324,1383,773,1532,1421,4015,3710,6687,5792,3001,4335,5107,41401,0.4160
2023,01089,01,089,86192,18319101900,168996,6800,5417,4750,5033,4716,6455,5959,6425,4858,11080,13212,22519,20506,13197,17862,20207,45391,0.4418
2023,01095,01,095,60298,3054157700,36274,2757,1653,1644,1860,1474,1280,2133,1551,1501,2182,2926,5669,3075,2339,2028,2202,32059,0.4892
2023,01097,01,097,55352,12621084500,163963,11670,7626,8626,8056,8110,10025,6346,6744,7261,12600,14861,19946,14647,8802,10512,8131,31676,0.4714
2023,01101,01,101,60739,7399052800,92816,6449,4815,2849,5407,4098,4210,4194,3145,2790,7931,10057,12370,8603,6838,4121,4939,33974,0.4628
2023,01103,01,103,75028,4451018500,49759,2632,1738,2190,2323,1720,2551,1382,1777,1090,3939,3526,7141,5720,4085,4260,3685,35357,0.4291
2023,01115,01,115,81334,3229716100,35354,1667,990,1334,1215,874,1080,928,796,838,2565,3872,5596,4422,3782,3102,2293,34337,0.3751
2023,01117,01,117,88070,10297454400,88270,3478,2422,1053,2671,2410,2467,2031,2641,2842,5912,9142,13406,8795,7478,9557,11965,45963,0.4433
2023,01121,01,121,61111,2438273100,34080,2173,3053,1140,1404,1186,1290,891,677,1467,3145,5562,4391,3545,1412,876,1868,30368,0.4285
2023,01125,01,125,60926,7592546100,93966,7571,3235,5150,5814,3214,4381,3549,2776,2951,7479,8806,12025,8688,6485,6400,5442,32721,0.4682
2023,02020,02,020,94437,14303494300,109125,3216,2102,2372,2309,2004,2310,3962,2662,3355,5485,12496,14854,10861,9339,12020,19778,51873,0.4504
2023,02090,02,090,86391,3918647100,37510,1842,484,1165,640,1165,1232,2364,876,1274,1791,2880,5641,5691,2566,3963,3936,43340,0.4204
2023,02170,02,170,93673,4486875500,39870,1608,882,1449,1224,1329,1038,1309,1697,865,1812,3362,5077,4101,3938,5199,4980,40982,0.4285
2023,04001,04,001,40539,1239214300,24010,4704,1688,1342,1045,957,1176,1002,1248,579,2315,1977,2106,1512,1279,819,261,19154,0.4947
2023,04003,04,003,52025,3577426800,50919,3687,2963,2310,4114,1786,2291,2138,1839,2684,5348,5074,5339,3892,2127,3433,1894,29608,0.4605
2023,04005,04,005,71738,5994769000,56954,3824,1818,1790,2196,2655,2647,1758,2688,1560,3575,5071,7136,6004,3033,5695,5504,41605,0.5116
2023,04013,04,013,87048,204743939900,1753589,83858,40621,34617,45790,43342,53841,52443,64670,61588,116171,161352,237710,198091,138098,183727,237670,44999,0.4591
2023,04015,04,015,55954,7025231600,98791,7531,5343,5155,5401,4271,3842,4312,4965,3540,8074,11684,13209,8222,4368,4902,3972,31447,0.4550
2023,04017,04,017,50754,2815358300,41945,4444,3256,1198,2160,1203,2109,1999,1971,2138,3141,4629,4712,3967,1633,1845,1540,25922,0.4687
2023,04019,04,019,69758,41979341300,445471,25825,15566,12823,21937,18933,18006,15917,19079,14522,33088,42149,53370,45584,33517,35935,39220,39723,0.4667
2023,04021,04,021,77143,15043059600,168479,10280,4584,4480,3193,5980,5241,5809,5028,7525,13240,16547,28929,19494,15361,12747,10041,33093,0.4032
2023,04025,04,025,67245,10339876100,113784,7366,3939,3145,4051,4991,6245,4776,4699,3891,7407,11301,17664,9196,5868,9528,9717,41322,0.4656
2023,04027,04,027,62888,6158198800,83811,4190,2422,3481,4080,5231,3453,3492,3574,2569,7611,11398,12468,8187,4667,4525,2463,28193,0.3997
2023,05007,05,007,92759,13975747800,117446,3543,2881,2085,2526,2602,3185,3832,3048,3941,8994,12150,14217,14445,10892,11940,17165,44814,0.4294
2023,05031,05,031,59776,3498867500,47150,2737,1744,2187,835,2553,3735,2887,2179,2059,2707,5097,7023,4129,2975,2190,2113,30764,0.4292
2023,05045,05,045,67786,4960250200,50963,2188,1213,1638,1056,1908,1997,2726,2374,1977,5124,6026,6746,4307,3443,3466,4774,37664,0.4644
2023,05051,05,051,52275,3499430600,45243,2957,2574,2453,3259,1171,3153,2896,1842,1795,3026,4659,5539,3294,2067,2163,2395,34890,0.5021
2023,05069,05,069,49045,1612029600,23885,2625,1853,919,955,649,1683,1366,1123,904,2507,2426,2815,1251,618,1149,1042,26467,0.4934
2023,05085,05,085,75327,2614921000,29388,1033,1142,953,702,923,1108,1692,811,1399,1757,3074,5289,3682,1840,2197,1786,34255,0.4115
2023,05119,05,119,61129,14899727800,169230,11958,6310,4142,9516,8020,10119,6837,6764,5278,13736,17735,18900,15697,9189,10338,14691,37934,0.4892
2023,05125,05,125,77278,4957406400,50684,1977,1833,1527,1669,1439,1770,1703,2079,2415,2874,4885,7385,6165,3516,5331,4116,39192,0.4301
2023,05131,05,131,57949,4290153100,51596,2610,2625,2331,1352,2025,3623,3286,1758,1937,4858,4144,6773,5882,3147,2535,2710,34477,0.4704
2023,05143,05,143,65465,9509159900,99630,5173,4300,3242,4468,2622,5568,3929,4560,3989,7764,9437,13064,9762,5933,6394,9425,37083,0.4900
2023,05145,05,145,53688,2378803600,30920,2402,1357,1427,2575,1386,1299,1246,1561,1110,2567,1840,3570,4231,1502,1676,1171,30734,0.4813
2023,06001,06,001,119931,102255969100,608534,28402,16322,11069,14338,11750,12312,14398,13837,10891,27285,38129,58637,57316,45743,70957,177148,63694,0.4854
2023,06007,06,007,63222,7614150600,86279,4926,4260,4832,4563,3557,2722,3602,2966,3061,6134,8862,10108,8002,5283,5835,7566,35845,0.4818
2023,06013,06,013,122794,69908223300,416172,13420,7651,6201,8528,6947,9396,10434,7150,9136,22024,27566,41885,40347,34025,56395,115067,60878,0.4694
2023,06017,06,017,108594,10875086200,77904,2233,859,1879,1738,1573,2305,1413,1416,1773,3864,7007,9543,8990,7702,8908,16701,56211,0.4293
2023,06019,06,019,71689,31587282900,328895,23557,12581,7727,12025,14172,10815,12171,11672,12109,22667,32679,44634,31425,22475,26646,31540,31479,0.4705
2023,06023,06,023,61621,4899575500,56130,4656,2711,1799,2887,2205,2136,2395,2380,2186,3463,7661,5872,5111,3162,3599,3907,37267,0.5066
2023,06025,06,025,60243,4075589900,50024,3974,2740,2466,2284,2183,1332,1343,2386,1915,4250,4520,5514,5012,3066,3958,3081,24447,0.4705
2023,06029,06,029,68893,26098697100,289845,17821,13498,8765,11524,10706,12209,11321,10087,9559,20939,30087,37070,30517,17660,26774,21308,29201,0.4546
2023,06031,06,031,66429,3625166500,44262,2780,1664,1620,1337,1811,1229,2151,2200,1874,3364,4328,7864,4510,2339,2512,2679,25327,0.4269
2023,06033,06,033,59444,2120786000,26092,1943,1994,1386,1410,946,772,707,598,919,2517,2534,2429,2134,1839,2361,1603,32630,0.4853
2023,06037,06,037,86587,428184443800,3450470,182570,127581,86846,117517,99214,108751,99405,102664,93974,197236,302480,413229,342413,246190,356735,573665,44874,0.4950
2023,06039,06,039,66553,4102299300,46781,3445,2329,1401,2277,1998,1980,1167,1619,1613,3344,4602,6324,3722,2939,4273,3748,28062,0.4608
2023,06041,06,041,139644,21881413400,101608,4521,2089,1488,2079,1635,2115,1508,2079,1334,5093,6588,8415,7950,7323,10135,37256,86368,0.5226
2023,06045,06,045,67454,3184820200,34951,1604,1273,1717,1060,1366,1854,1312,1572,970,2626,5362,3755,3203,1960,2721,2596,38666,0.4720
2023,06047,06,047,57570,7087942000,88053,7373,4786,3469,4064,4104,4762,3350,2104,3665,7902,7528,9340,8243,5787,5832,5744,27260,0.4807
2023,06053,06,053,88035,16103216000,132170,6493,3179,4461,3831,3004,3501,4479,4741,2809,7893,10886,18390,13616,10993,14621,19273,38437,0.4768
2023,06055,06,055,104686,7510764800,51167,1751,1322,1003,1239,1451,1567,1062,1108,1456,2549,3481,5650,4524,4334,8058,10612,57393,0.4739
2023,06057,06,057,87998,5072157100,42712,3246,1395,1247,1309,891,1640,1778,926,1432,1157,3798,4966,4780,2664,4704,6779,51538,0.4870
2023,06059,06,059,110042,160202843000,1092528,47873,20482,18496,30020,20508,23494,26472,28406,22345,52268,82551,123812,118036,87735,138862,251168,51875,0.4607
2023,06061,06,061,109713,22520179800,160315,7184,2501,2834,4796,2730,3328,4847,3418,4135,6905,10866,18571,17260,13875,22065,35000,54606,0.4412
2023,06065,06,065,90527,90510337400,791757,35290,22238,19614,22154,21605,25860,20357,27572,21911,41217,71886,104506,89724,63280,96553,107990,36969,0.4382
2023,06067,06,067,90252,66020793400,573170,30651,15679,12373,16701,15098,16957,16939,15989,15458,31578,50240,79562,67499,44485,68048,75913,42730,0.4489
2023,06069,06,069,107324,2829684100,20194,696,905,107,418,217,232,54,238,287,1219,1233,3133,3193,1927,2421,3914,44390,0.4212
2023,06071,06,071,85069,72521422000,682807,31223,20454,15717,20815,21638,25100,20585,22237,21001,42156,60271,95514,78312,55907,76896,74981,33635,0.4331
2023,06073,06,073,103674,164797594600,1181259,47111,24001,22590,27174,25379,30645,28589,33736,29100,59237,93834,146125,130227,92190,150840,240481,51564,0.4587
2023,06075,06,075,126730,71974827300,372027,19026,15768,9902,8207,6740,8904,7473,7667,5851,11254,21063,33841,28887,22870,39164,125410,88336,0.5271
2023,06077,06,077,87418,28693721700,251091,12300,6621,6148,6337,5030,6770,7093,8127,8040,15875,22705,35181,27264,20558,27619,35423,36626,0.4392
2023,06079,06,079,90670,13942605300,110283,5402,2913,3637,2344,2667,3219,4494,3368,3899,5530,8891,13409,12184,9368,10858,18100,50019,0.4848
2023,06081,06,081,151485,58239801900,265124,8163,4993,2972,5937,3453,3878,4335,7577,4305,8537,14846,20851,19878,21303,32518,101578,81844,0.4955
2023,06083,06,083,91197,18952247500,150932,7367,5078,3270,5833,4108,5558,4011,4213,4302,9147,11736,16775,16458,11732,17032,24312,43604,0.4897
2023,06085,06,085,154954,144000209800,665549,22282,11263,8665,11424,11582,9909,10348,10463,12126,23622,33554,56102,55836,45204,79981,263188,77969,0.4810
2023,06087,06,087,105631,14500784500,99069,4640,2887,2356,2266,2291,1719,2494,2883,2379,3828,8582,10314,12066,8059,10509,21796,53931,0.4874
2023,06089,06,089,75949,6950084000,72320,3731,3410,2057,2753,1926,3023,2422,3264,1844,5337,6101,10296,7221,5180,5863,7892,38769,0.4444
2023,06095,06,095,100027,19604314500,157766,8960,3836,3143,2956,3116,3326,4910,3840,4445,8967,11943,19419,16513,15591,20886,25915,44597,0.4361
2023,06097,06,097,100707,26200668200,192765,6678,4571,4249,5058,3856,4402,2902,4937,5291,11748,14193,27763,21434,15270,22691,37722,54582,0.4524
2023,06099,06,099,82758,18332939500,179152,7983,6314,3462,4400,5306,4355,6776,5788,6187,12751,16754,26924,22440,15268,17813,16631,33790,0.4223
2023,06101,06,101,74727,3069103800,33325,1571,1520,1042,661,1012,1109,1598,966,2012,2082,3173,4937,2716,2637,3358,2931,31195,0.4187
2023,06103,06,103,55128,1970804400,24919,557,1316,428,1426,1585,784,1529,2273,937,2123,2739,2855,1983,2073,1117,1194,31274,0.4363
2023,06107,06,107,73097,13386373400,145442,6623,6336,4808,5181,5019,5210,5271,5648,5878,9280,15278,21712,14540,11736,12359,10563,28139,0.4363
2023,06111,06,111,107667,39642355800,283718,10307,5752,5321,5279,6171,7685,8186,9050,6634,13337,20863,33444,29118,25053,36164,61354,48481,0.4464
2023,06113,06,113,93203,9267197300,77230,6981,2504,1397,1842,2946,2771,1378,1593,1867,3532,6343,7995,6805,8065,8442,12769,42724,0.4810
2023,06115,06,115,80396,2857902800,29253,2376,1110,722,1093,909,670,1504,601,790,1341,2861,4331,3495,1965,3672,1813,34100,0.4541
2023,08001,08,001,97706,23184625500,192742,7615,5170,3079,5179,3902,3705,5023,6228,4087,11934,17836,25564,21960,19962,24581,26917,43548,0.4258
2023,08005,08,005,98239,33352484200,261161,10284,5006,3966,6310,6534,7749,7195,6242,7531,13702,24054,34287,30250,21381,33490,43180,50532,0.4427
2023,08013,08,013,95363,18629277000,137425,7283,2745,3939,5781,3447,3192,3411,4199,3863,7854,11060,13782,12009,9909,15322,29629,57939,0.4873
2023,08014,08,014,112139,4675903800,33563,950,378,403,673,338,643,759,908,583,1929,2388,4623,4447,2806,4632,7103,59679,0.4005
2023,08031,08,031,94157,46758405600,342996,17395,10817,8504,9249,7087,8415,7439,11250,7959,19438,30911,40145,34287,25511,38198,66391,65303,0.4921
2023,08035,08,035,143150,25667355200,145551,2800,1582,1505,2429,1862,1838,2184,2104,1760,5801,8892,13478,17750,11468,25393,44705,68241,0.4086
2023,08041,08,041,89549,34300618900,298973,11334,5720,5054,9446,6644,9291,7355,10844,9625,17095,32131,41063,34924,26190,33652,38605,46269,0.4294
2023,08059,08,059,102231,33403828700,242433,7501,4842,3203,5302,5324,6267,5083,6182,5195,15926,19655,32916,25299,20376,32884,46478,59126,0.4433
2023,08069,08,069,88182,18292855900,156498,8190,3122,3596,4105,4734,4875,3554,5354,5150,9796,15486,19824,17936,11627,17726,21423,49909,0.4601
2023,08077,08,077,64722,6021479300,68115,3147,3555,2732,2086,2857,2563,2015,2797,2096,7560,6940,8103,6990,5888,4539,4247,37714,0.4511
2023,08101,08,101,65161,5797700000,68732,3728,3143,2340,2705,3135,2291,2575,3349,2921,4762,7225,10598,4931,4975,6209,3845,33450,0.4370
2023,08123,08,123,91047,14358550000,129057,4058,3031,2559,2977,2512,3500,5207,4817,3708,9061,11129,17056,14159,14163,16460,14660,40584,0.4058
2023,09110,09,110,91005,46568204300,391422,18473,13752,9861,11049,11752,11429,9773,16494,10504,22587,29410,48300,40649,31996,46423,58970,48062,0.4632
2023,09120,09,120,95085,16736838100,119505,5693,4641,3454,3653,3073,4153,4328,3559,2436,6499,8896,11739,11142,9143,11638,25458,51322,0.5130
2023,09130,09,130,99275,10178284600,75959,3087,1263,1898,2110,3080,1516,1917,932,1310,3911,8182,9021,7434,7254,8502,14542,57842,0.4584
2023,09140,09,140,81326,19135223900,180851,10860,7123,4902,6016,3973,5634,4732,7572,6797,9190,15742,24539,18760,13740,19893,21378,43526,0.4544
2023,09150,09,150,88806,4279636400,40349,1103,1624,701,1260,1290,951,572,1312,995,1919,4844,5971,4895,4504,4094,4314,48312,0.3930
2023,09160,09,160,91020,6158370900,50297,1750,923,1433,1693,994,1313,1185,2028,1187,4524,4190,6812,4750,4228,5537,7750,53579,0.4590
2023,09170,09,170,80733,25774558300,233004,12895,7307,6651,8922,7376,8773,7668,6462,6324,13912,22238,28410,23777,16259,22824,33206,45854,0.4695
