year,fips,state_fips,county_fips,total_workers,drove_alone,carpooled,public_transit,bus,subway,bicycle,walked,worked_from_home,total_households_vehicles,no_vehicle,one_vehicle,two_vehicles,three_vehicles,four_plus_vehicles
2015,53009,53,009,,,,,,,,,,32231,2007,10741,10549,5927,3007
2015,40017,40,017,,,,,,,,,,44058,956,11519,20312,7150,4121
2015,45007,45,007,,,,,,,,,,74654,5235,23119,26153,13765,6382
2015,48469,48,469,,,,,,,,,,32956,2342,9427,14671,5460,1056
2015,55127,55,127,,,,,,,,,,38106,2556,11010,14415,7213,2912
2015,24037,24,037,,,,,,,,,,39029,1857,9113,17101,7340,3618
2015,19193,19,193,,,,,,,,,,38023,3782,11337,15453,4025,3426
2015,21037,21,037,,,,,,,,,,35682,3075,11958,13903,3725,3021
2015,18067,18,067,,,,,,,,,,34714,3448,11882,12814,4212,2358
2015,01055,01,055,,,,,,,,,,39332,2040,13218,13417,6621,4036
2015,27013,27,013,,,,,,,,,,25802,2033,8024,9526,3668,2551
2015,38035,38,035,,,,,,,,,,29451,1833,9340,11717,5137,1424
2015,48251,48,251,,,,,,,,,,53992,1481,15142,24250,10016,3103
2015,42111,42,111,,,,,,,,,,29199,2295,8794,11003,5329,1778
2015,39099,39,099,,,,,,,,,,97544,8003,35603,34905,12641,6392
2015,20177,20,177,,,,,,,,,,71370,5357,25566,27068,8604,4775
2015,45041,45,041,,,,,,,,,,52513,4267,19773,17925,6903,3645
2015,16055,16,055,,,,,,,,,,58675,2176,16281,22587,11009,6622
2015,37085,37,085,,,,,,,,,,43725,2302,11612,17904,8034,3873
2015,42051,42,051,,,,,,,,,,54391,4832,19230,17779,8333,4217
2015,26025,26,025,,,,,,,,,,53076,4812,18909,19846,6421,3088
2015,21195,21,195,,,,,,,,,,25561,2288,9111,9522,3517,1123
2015,37023,37,023,,,,,,,,,,34380,1619,9461,13240,5856,4204
2015,17119,17,119,,,,,,,,,,106573,7185,35246,43249,14405,6488
2015,36105,36,105,,,,,,,,,,28394,2821,10631,10710,2768,1464
2015,39101,39,101,,,,,,,,,,24364,2201,7816,9824,3054,1469
2015,34019,34,019,,,,,,,,,,47057,1959,12273,19160,8198,5467
2015,13013,13,013,,,,,,,,,,24100,976,6402,9395,5193,2134
2015,18057,18,057,,,,,,,,,,113267,2175,27679,59180,17663,6570
2015,20015,20,015,,,,,,,,,,25546,1042,6062,9221,6633,2588
2015,21117,21,117,,,,,,,,,,63060,5188,22944,22477,8920,3531
2015,16083,16,083,,,,,,,,,,30177,528,8256,14502,4644,2247
2015,30063,30,063,,,,,,,,,,47910,2836,17340,17740,7452,2542
2015,35043,35,043,,,,,,,,,,47397,1263,13987,19038,8660,4449
2015,36109,36,109,,,,,,,,,,38112,5070,15302,12741,3512,1487
2015,48479,48,479,,,,,,,,,,72259,4845,23234,27113,12452,4615
2015,26159,26,159,,,,,,,,,,28564,1567,9350,10878,4579,2190
2015,05085,05,085,,,,,,,,,,26422,854,8248,12159,3620,1541
2015,30029,30,029,,,,,,,,,,37307,1677,9933,15575,6455,3667
2015,41053,41,053,,,,,,,,,,30075,1793,8263,13139,4681,2199
2015,26155,26,155,,,,,,,,,,27036,1063,8080,11401,4034,2458
2015,54061,54,061,,,,,,,,,,37603,3053,14757,14345,3884,1564
2015,26017,26,017,,,,,,,,,,42799,3636,14110,17047,5382,2624
2015,37151,37,151,,,,,,,,,,55516,3034,16192,19125,11813,5352
2015,13077,13,077,,,,,,,,,,50353,2065,12980,20118,10710,4480
2015,47163,47,163,,,,,,,,,,65188,4448,19149,25025,10775,5791
2015,45085,45,085,,,,,,,,,,41017,2831,12923,15514,7026,2723
2015,45091,45,091,,,,,,,,,,96264,4636,28097,39902,16354,7275
2015,37057,37,057,,,,,,,,,,65359,3266,18557,24569,13240,5727
2015,55109,55,109,,,,,,,,,,33062,921,7406,14528,7265,2942
2015,21067,21,067,,,,,,,,,,129088,9322,51081,51653,12864,4168
2015,12023,12,023,,,,,,,,,,24238,1465,9636,9478,2396,1263
2015,26111,26,111,,,,,,,,,,32977,1380,10972,13163,5635,1827
2015,35031,35,031,,,,,,,,,,19735,2605,8216,6040,1779,1095
2015,29051,29,051,,,,,,,,,,29711,1803,9934,10423,5454,2097
2015,37049,37,049,,,,,,,,,,41721,2968,15737,14356,5406,3254
2015,28059,28,059,,,,,,,,,,49984,2548,17100,19051,8104,3181
2015,41003,41,003,,,,,,,,,,35062,3002,10864,14157,4478,2561
2015,38101,38,101,,,,,,,,,,27580,919,8059,10845,5299,2458
2015,46103,46,103,,,,,,,,,,43971,1553,12925,17098,8598,3797
2015,51019,51,019,,,,,,,,,,32050,1819,7676,11794,6706,4055
2015,54003,54,003,,,,,,,,,,41265,2311,14153,15321,6016,3464
2015,18163,18,163,,,,,,,,,,73991,6424,28153,25914,10200,3300
2015,01117,01,117,,,,,,,,,,76798,2294,20993,32616,15305,5590
2015,13247,13,247,,,,,,,,,,31231,621,11991,12756,3561,2302
2015,45035,45,035,,,,,,,,,,51741,2896,17304,19436,8526,3579
2015,13313,13,313,,,,,,,,,,34544,1758,10532,11976,6961,3317
2015,24001,24,001,,,,,,,,,,27473,3387,9548,9516,3619,1403
2015,42089,42,089,,,,,,,,,,55681,3518,14788,24144,8889,4342
2015,29019,29,019,,,,,,,,,,69152,4896,24116,27277,8891,3972
2015,48091,48,091,,,,,,,,,,45752,1751,11291,20260,9063,3387
2015,45015,45,015,,,,,,,,,,71908,3556,21675,31548,11222,3907
2015,42025,42,025,,,,,,,,,,25494,1766,7385,9314,4816,2213
2015,47141,47,141,,,,,,,,,,29812,1378,10122,11187,5124,2001
2015,51003,51,003,,,,,,,,,,39916,1495,12311,16195,7133,2782
2015,01121,01,121,,,,,,,,,,31379,2644,10921,10817,4787,2210
2015,39157,39,157,,,,,,,,,,36511,3123,10857,14033,5569,2929
2015,48361,48,361,,,,,,,,,,32848,2435,11232,14015,3415,1751
2015,51061,51,061,,,,,,,,,,25498,496,6119,9110,5665,4108
2015,33005,33,005,,,,,,,,,,29657,1594,9452,11354,4500,2757
2015,39025,39,025,,,,,,,,,,75266,3859,20441,30463,14085,6418
2015,51700,51,700,,,,,,,,,,70546,6726,28031,24825,7536,3428
2015,01003,01,003,,,,,,,,,,72269,1893,25555,31371,9986,3464
2015,09007,09,007,,,,,,,,,,65375,4322,19022,27480,9934,4617
2015,04017,04,017,,,,,,,,,,33772,3432,11571,11540,4444,2785
2015,17099,17,099,,,,,,,,,,44951,2580,15440,18169,6276,2486
2015,21093,21,093,,,,,,,,,,41389,2584,14686,15714,5408,2997
2015,34011,34,011,,,,,,,,,,50380,5024,16917,18526,7643,2270
2015,28075,28,075,,,,,,,,,,29345,2301,10805,10061,5252,926
2015,36015,36,015,,,,,,,,,,34546,4125,11094,13052,5059,1216
2015,41043,41,043,,,,,,,,,,46315,3026,15563,15803,6635,5288
2015,40125,40,125,,,,,,,,,,26111,1436,9137,10067,3815,1656
2015,35061,35,061,,,,,,,,,,27431,843,7299,11202,5251,2836
2015,02090,02,090,,,,,,,,,,35475,1763,10748,14279,5089,3596
2015,34041,34,041,,,,,,,,,,41813,2721,14208,15536,6200,3148
2015,51740,51,740,,,,,,,,,,36654,3688,14238,13236,4116,1376
2015,21047,21,047,,,,,,,,,,25346,1886,9818,9899,2298,1445
2015,08014,08,014,,,,,,,,,,25557,617,8227,10863,4503,1347
2015,48135,48,135,,,,,,,,,,52023,2061,17129,20200,8513,4120
2015,24015,24,015,,,,,,,,,,38245,1994,10113,15134,8079,2925
2015,29021,29,021,,,,,,,,,,32738,2306,11062,12596,5075,1699
2015,55055,55,055,,,,,,,,,,32753,1513,7908,14176,6380,2776
2015,18053,18,053,,,,,,,,,,25137,1692,8397,9788,3831,1429
2015,47165,47,165,,,,,,,,,,64521,2731,18131,26294,11672,5693
2015,36011,36,011,,,,,,,,,,31368,2979,11733,11280,4168,1208
2015,51770,51,770,,,,,,,,,,41501,4876,17669,12676,4210,2070
2015,42097,42,097,,,,,,,,,,39981,4213,13122,14731,5799,2116
2015,17093,17,093,,,,,,,,,,38557,224,9017,18670,7137,3509
2015,37125,37,125,,,,,,,,,,38639,1705,11673,15406,5798,4057
2015,55141,55,141,,,,,,,,,,30960,1966,9918,12193,4882,2001
2015,13153,13,153,,,,,,,,,,56042,3200,15298,26188,7841,3515
2015,39009,39,009,,,,,,,,,,22757,1929,8604,7969,2811,1444
2015,24013,24,013,,,,,,,,,,60086,3090,12451,23003,12863,8679
2015,17001,17,001,,,,,,,,,,26743,2118,9209,10566,3302,1548
2015,36019,36,019,,,,,,,,,,31249,3008,12679,9784,4914,864
2015,39165,39,165,,,,,,,,,,79915,3167,18937,35088,17560,5163
2015,72139,72,139,,,,,,,,,,24626,3345,9643,7700,2768,1170
2015,28067,28,067,,,,,,,,,,25316,1694,9390,9633,3094,1505
2015,01127,01,127,,,,,,,,,,24452,1707,7653,9031,3604,2457
2015,40101,40,101,,,,,,,,,,25438,2375,8828,9438,3453,1344
2015,49053,49,053,,,,,,,,,,52453,1517,15924,22179,9470,3363
2015,22045,22,045,,,,,,,,,,26167,2916,8167,9919,3740,1425
2015,04001,04,001,,,,,,,,,,19855,1977,7020,6907,1942,2009
2015,13115,13,115,,,,,,,,,,34931,2290,12966,11979,5270,2426
2015,13217,13,217,,,,,,,,,,35397,1689,9894,14640,6198,2976
2015,12069,12,069,,,,,,,,,,126519,5167,51425,50363,13701,5863
2015,54039,54,039,,,,,,,,,,81804,8132,32682,28431,8957,3602
2015,39063,39,063,,,,,,,,,,31389,1193,9633,13345,4555,2663
2015,39139,39,139,,,,,,,,,,46989,4317,15745,17556,6870,2501
2015,45047,45,047,,,,,,,,,,25816,1940,8381,9707,4187,1601
2015,17115,17,115,,,,,,,,,,44429,3736,17389,16405,4711,2188
2015,36079,36,079,,,,,,,,,,34181,1631,10236,12628,5325,4361
2015,45059,45,059,,,,,,,,,,25220,2042,7360,10522,3254,2042
2015,13047,13,047,,,,,,,,,,24900,1242,6616,11009,4602,1431
2015,37001,37,001,,,,,,,,,,63093,3640,20748,23665,10318,4722
2015,36089,36,089,,,,,,,,,,42771,5495,14496,16487,4752,1541
2015,22105,22,105,,,,,,,,,,46263,3185,17259,17434,5155,3230
2015,05045,05,045,,,,,,,,,,44011,1957,15182,17340,6105,3427
2015,17143,17,143,,,,,,,,,,75317,8859,27339,26097,9294,3728
2015,37025,37,025,,,,,,,,,,70623,3243,20664,27497,13623,5596
2015,30031,30,031,,,,,,,,,,40692,1606,9876,18191,7825,3194
2015,23003,23,003,,,,,,,,,,29372,2337,11532,10695,3272,1536
2015,18091,18,091,,,,,,,,,,43169,5090,13254,15683,5620,3522
2015,45051,45,051,,,,,,,,,,124949,6619,43665,55092,15064,4509
2015,45013,45,013,,,,,,,,,,69002,2837,25404,30335,7612,2814
2015,37157,37,157,,,,,,,,,,36739,2358,10875,11576,8225,3705
2015,47189,47,189,,,,,,,,,,46158,1124,11373,20709,7979,4973
2015,20103,20,103,,,,,,,,,,27298,1523,7357,10280,5729,2409
2015,39093,39,093,,,,,,,,,,118813,8541,39239,45890,17836,7307
2015,48021,48,021,,,,,,,,,,25963,1349,6571,10974,4236,2833
2015,48397,48,397,,,,,,,,,,30229,853,5512,15436,5933,2495
2015,15007,15,007,,,,,,,,,,21862,930,5782,8131,3887,3132
2015,36113,36,113,,,,,,,,,,24222,2696,7692,9277,3570,987
2015,42085,42,085,,,,,,,,,,44385,4470,16145,15645,4909,3216
2015,36063,36,063,,,,,,,,,,84893,8435,33093,29831,9426,4108
2015,13223,13,223,,,,,,,,,,50671,647,12291,24065,8764,4904
2015,17091,17,091,,,,,,,,,,38755,3736,12290,15716,4642,2371
2015,27141,27,141,,,,,,,,,,31692,945,6242,13913,7000,3592
2015,13073,13,073,,,,,,,,,,46821,1821,9365,21375,9135,5125
2015,37109,37,109,,,,,,,,,,29977,948,7722,11240,7111,2956
2015,18167,18,167,,,,,,,,,,41981,4419,15595,14395,5435,2137
2015,26147,26,147,,,,,,,,,,63571,4362,20102,24228,10569,4310
2015,53007,53,007,,,,,,,,,,27068,1731,6782,10434,5039,3082
2015,05051,05,051,,,,,,,,,,40134,3068,13527,13812,6979,2748
2015,40145,40,145,,,,,,,,,,28586,1065,7332,11654,5837,2698
2015,36013,36,013,,,,,,,,,,51579,5540,20186,18143,5827,1883
2015,47155,47,155,,,,,,,,,,37846,1248,11704,15101,6597,3196
2015,48039,48,039,,,,,,,,,,117149,4920,34194,50893,20439,6703
2015,12061,12,061,,,,,,,,,,55494,3735,24525,20924,4483,1827
2015,12035,12,035,,,,,,,,,,39281,2128,15383,16913,3390,1467
2015,36069,36,069,,,,,,,,,,43692,4003,12777,17802,6957,2153
2015,41019,41,019,,,,,,,,,,44046,3463,13668,15256,7322,4337
2015,33017,33,017,,,,,,,,,,47503,3424,15903,19394,5448,3334
2015,48183,48,183,,,,,,,,,,45568,2595,13987,19632,8259,1095
2015,06101,06,101,,,,,,,,,,32901,2956,9947,11236,5169,3593
2015,28047,28,047,,,,,,,,,,77951,5007,28693,29652,11210,3389
2015,40037,40,037,,,,,,,,,,26910,803,8777,12067,3575,1688
2015,01095,01,095,,,,,,,,,,33972,1187,11352,12986,5818,2629
2015,48485,48,485,,,,,,,,,,48070,3376,16044,17616,7549,3485
2015,53027,53,027,,,,,,,,,,27430,2318,9156,9496,4179,2281
2015,42037,42,037,,,,,,,,,,25810,1685,8875,8630,5389,1231
2015,22079,22,079,,,,,,,,,,47411,4972,17848,18798,4348,1445
2015,51085,51,085,,,,,,,,,,39026,1056,8460,16615,8265,4630
2015,37045,37,045,,,,,,,,,,36291,3671,10903,12564,5334,3819
2015,01049,01,049,,,,,,,,,,26247,1061,7032,10986,5075,2093
2015,36075,36,075,,,,,,,,,,45115,4044,15016,17731,6136,2188
2015,21015,21,015,,,,,,,,,,45831,1695,11974,21420,6505,4237
2015,51069,51,069,,,,,,,,,,30483,962,5142,13172,6978,4229
2015,22103,22,103,,,,,,,,,,90895,2433,29488,41418,12080,5476
2015,47187,47,187,,,,,,,,,,72846,2402,12413,34122,16439,7470
2015,42019,42,019,,,,,,,,,,74348,3824,19211,32987,13295,5031
2015,37195,37,195,,,,,,,,,,32324,2882,10792,10414,4964,3272
2015,54033,54,033,,,,,,,,,,26794,2334,9336,10144,3441,1539
2015,06115,06,115,,,,,,,,,,25361,1688,6800,9543,5148,2182
2015,51015,51,015,,,,,,,,,,27914,415,7043,9904,6107,4445
2015,13285,13,285,,,,,,,,,,25092,3214,9550,7307,3518,1503
2015,47001,47,001,,,,,,,,,,31261,2405,10150,11857,4827,2022
2015,39013,39,013,,,,,,,,,,27782,2270,8251,10867,4105,2289
2015,18005,18,005,,,,,,,,,,31131,1496,9590,11918,5296,2831
2015,18019,18,019,,,,,,,,,,44263,2856,14636,17254,6171,3346
2015,05145,05,145,,,,,,,,,,28895,1793,10385,10635,4172,1910
2015,45063,45,063,,,,,,,,,,108197,6061,32939,41867,19781,7549
2015,51161,51,161,,,,,,,,,,37968,1202,10529,15426,8050,2761
2015,39057,39,057,,,,,,,,,,66163,3072,22458,24688,10151,5794
2015,38015,38,015,,,,,,,,,,39713,2117,11851,16353,5853,3539
2015,48005,48,005,,,,,,,,,,30052,1773,12123,10155,4421,1580
2015,37193,37,193,,,,,,,,,,27540,1584,7675,9168,5515,3598
2015,45031,45,031,,,,,,,,,,27401,3139,9836,8951,3840,1635
2015,23011,23,011,,,,,,,,,,51121,4527,18062,20028,6063,2441
2015,37161,37,161,,,,,,,,,,25745,1967,7480,9257,4667,2374
2015,29097,29,097,,,,,,,,,,46145,2157,15805,17377,8538,2268
2015,26145,26,145,,,,,,,,,,77211,7393,28542,26235,10959,4082
2015,13245,13,245,,,,,,,,,,71156,6471,28042,22630,9912,4101
2015,05069,05,069,,,,,,,,,,26512,3424,9708,8292,3479,1609
2015,26021,26,021,,,,,,,,,,64279,5521,23383,23957,8159,3259
2015,18059,18,059,,,,,,,,,,27593,543,8574,10953,4473,3050
2015,26103,26,103,,,,,,,,,,25498,2034,7794,10902,3799,969
2015,21059,21,059,,,,,,,,,,39395,2520,13475,13929,6573,2898
2015,48245,48,245,,,,,,,,,,94743,7084,36867,34686,11279,4827
2015,18081,18,081,,,,,,,,,,54458,1989,14547,24603,9053,4266
2015,28035,28,035,,,,,,,,,,28564,1613,12664,9180,3576,1531
2015,01115,01,115,,,,,,,,,,31856,1040,9803,12197,5974,2842
2015,39145,39,145,,,,,,,,,,30477,2818,9897,10715,5238,1809
2015,12015,12,015,,,,,,,,,,72671,3324,33457,28244,6591,1055
2015,48291,48,291,,,,,,,,,,26383,1460,10293,9916,2417,2297
2015,35025,35,025,,,,,,,,,,21101,1278,5050,8676,3859,2238
2015,47059,47,059,,,,,,,,,,26660,1343,9591,8626,4015,3085
2015,55097,55,097,,,,,,,,,,27856,1692,8292,11235,4777,1860
2015,39041,39,041,,,,,,,,,,65946,2531,14069,33083,10965,5298
2015,01081,01,081,,,,,,,,,,58191,2518,20398,19622,10386,5267
2015,36007,36,007,,,,,,,,,,78398,9770,30052,26858,8201,3517
2015,48471,48,471,,,,,,,,,,21295,1029,8852,6864,2850,1700
2015,72097,72,097,,,,,,,,,,30711,7075,14571,6031,2053,981
2015,37097,37,097,,,,,,,,,,63782,1930,18882,25584,11165,6221
2015,48375,48,375,,,,,,,,,,43715,3787,17490,15410,4791,2237
2015,30049,30,049,,,,,,,,,,27312,900,7231,11990,5278,1913
2015,21145,21,145,,,,,,,,,,27857,2364,10154,9579,4096,1664
2015,01015,01,015,,,,,,,,,,44323,3154,13714,16659,5443,5353
2015,41035,41,035,,,,,,,,,,27144,1596,7185,10652,5002,2709
2015,54107,54,107,,,,,,,,,,36734,4044,12829,13740,4169,1952
2015,56025,56,025,,,,,,,,,,32564,1258,9746,13429,5617,2514
2015,36101,36,101,,,,,,,,,,39517,4335,13397,14136,5489,2160
2015,36051,36,051,,,,,,,,,,24189,2129,7336,9622,3685,1417
2015,12085,12,085,,,,,,,,,,65101,3331,30390,23187,6142,2051
2015,48257,48,257,,,,,,,,,,35802,1382,9653,15221,6731,2815
2015,28089,28,089,,,,,,,,,,38511,1467,11661,16109,5957,3317
2015,47011,47,011,,,,,,,,,,39620,2722,12240,15034,6619,3005
2015,48203,48,203,,,,,,,,,,22227,1558,7290,8282,3674,1423
2015,26073,26,073,,,,,,,,,,24246,1792,8263,9577,3361,1253
2015,13015,13,015,,,,,,,,,,37016,1623,10757,15379,5617,3640
2015,27131,27,131,,,,,,,,,,22745,1637,6323,9521,3838,1426
2015,01103,01,103,,,,,,,,,,46990,2757,14244,17325,9104,3560
2015,41017,41,017,,,,,,,,,,69424,2691,20299,28842,12622,4970
2015,39089,39,089,,,,,,,,,,64861,3770,17225,26693,12140,5033
2015,16005,16,005,,,,,,,,,,30174,1961,8401,12201,4814,2797
2015,12019,12,019,,,,,,,,,,71733,1314,20564,34459,11030,4366
2015,29043,29,043,,,,,,,,,,30031,805,8740,13282,4977,2227
2015,08101,08,101,,,,,,,,,,61876,5615,18776,22983,9825,4677
2015,37179,37,179,,,,,,,,,,74363,1457,16138,32980,16689,7099
2015,13031,13,031,,,,,,,,,,26495,1865,8875,8994,4287,2474
2015,51680,51,680,,,,,,,,,,27864,3519,9216,9880,4008,1241
2015,45075,45,075,,,,,,,,,,33175,2920,13634,10511,4745,1365
2015,36117,36,117,,,,,,,,,,35841,2518,13097,12143,5667,2416
2015,72113,72,113,,,,,,,,,,51733,11315,22438,12898,3450,1632
2015,48309,48,309,,,,,,,,,,87308,5830,29207,34800,13116,4355
2015,39081,39,081,,,,,,,,,,27400,2880,8918,10229,3880,1493
2015,39109,39,109,,,,,,,,,,40757,3074,13075,14937,5955,3716
2015,48347,48,347,,,,,,,,,,23493,1680,8537,8695,3636,945
2015,48381,48,381,,,,,,,,,,48323,1098,14680,21607,7747,3191
2015,22109,22,109,,,,,,,,,,40641,3838,13481,17290,4257,1775
2015,22063,22,063,,,,,,,,,,48320,3330,14292,18937,9374,2387
2015,39023,39,023,,,,,,,,,,54232,4594,16364,19956,10389,2929
2015,17037,17,037,,,,,,,,,,36946,2226,13233,14037,5819,1631
2015,05007,05,007,,,,,,,,,,91670,3455,27611,39022,15338,6244
2015,72135,72,135,,,,,,,,,,22193,1708,7268,8364,2946,1907
2015,22057,22,057,,,,,,,,,,36907,2151,11714,16173,5120,1749
2015,45057,45,057,,,,,,,,,,31517,1506,10111,12216,6011,1673
2015,13297,13,297,,,,,,,,,,30369,321,6720,15012,5655,2661
2015,51650,51,650,,,,,,,,,,53132,3541,20901,18748,6523,3419
2015,19155,19,155,,,,,,,,,,37126,2122,11661,15253,6046,2044
2015,55089,55,089,,,,,,,,,,35429,1526,8472,16779,6641,2011
2015,22097,22,097,,,,,,,,,,30512,3250,12552,9786,3371,1553
2015,40031,40,031,,,,,,,,,,41560,2746,14666,15662,6066,2420
2015,26093,26,093,,,,,,,,,,71100,2773,17792,30560,12958,7017
2015,28081,28,081,,,,,,,,,,34136,1817,10659,12814,6013,2833
2015,06023,06,023,,,,,,,,,,53553,4680,15838,20672,9134,3229
2015,18127,18,127,,,,,,,,,,62424,2930,18689,26823,9823,4159
2015,42107,42,107,,,,,,,,,,57392,4890,18314,21124,8753,4311
2015,13185,13,185,,,,,,,,,,37760,3238,14399,13686,5001,1436
2015,51165,51,165,,,,,,,,,,30318,1791,7887,10004,7035,3601
2015,18085,18,085,,,,,,,,,,29867,1906,8107,12396,5533,1925
2015,09015,09,015,,,,,,,,,,43556,2221,11670,19651,6872,3142
2015,42129,42,129,,,,,,,,,,149360,11496,46932,60817,21414,8701
2015,37031,37,031,,,,,,,,,,29636,1202,10049,12235,4451,1699
2015,37027,37,027,,,,,,,,,,31917,1557,9926,11691,6354,2389
2015,37089,37,089,,,,,,,,,,47478,2479,17300,17289,7191,3219
2015,55027,55,027,,,,,,,,,,34805,1925,10073,13407,6194,3206
2015,37147,37,147,,,,,,,,,,68374,6241,22291,23502,10359,5981
2015,37037,37,037,,,,,,,,,,27608,1130,8670,9546,5552,2710
2015,13095,13,095,,,,,,,,,,35226,4997,14790,10260,3856,1323
2015,51095,51,095,,,,,,,,,,28485,944,6823,13311,4773,2634
2015,18095,18,095,,,,,,,,,,51421,3254,17483,19264,8447,2973
2015,17183,17,183,,,,,,,,,,30927,3455,11550,10647,3728,1547
2015,12055,12,055,,,,,,,,,,41116,1272,22203,13966,2690,985
2015,41059,41,059,,,,,,,,,,26604,2044,7254,9512,6419,1375
2015,13295,13,295,,,,,,,,,,24966,1709,6812,10398,4364,1683
2015,37071,37,071,,,,,,,,,,79021,5308,24979,30433,12889,5412
2015,37035,37,035,,,,,,,,,,60498,3911,20486,21089,10680,4332
2015,37159,37,159,,,,,,,,,,51225,2919,16430,18685,8549,4642
2015,35035,35,035,,,,,,,,,,23919,1950,8123,9543,2987,1316
2015,22073,22,073,,,,,,,,,,56858,5449,23795,19197,6721,1696
2015,29037,29,037,,,,,,,,,,38454,697,10716,14967,7851,4223
2015,26075,26,075,,,,,,,,,,59292,4913,20592,22173,7379,4235
2015,26087,26,087,,,,,,,,,,32708,1661,7585,13307,6575,3580
2015,26055,26,055,,,,,,,,,,36952,1589,12231,16105,5419,1608
2015,41033,41,033,,,,,,,,,,35918,1916,11252,13361,6206,3183
2015,53041,53,041,,,,,,,,,,29078,1744,7527,10489,6118,3200
2015,29071,29,071,,,,,,,,,,41308,1922,11828,15914,7415,4229
2015,40119,40,119,,,,,,,,,,30876,1083,12470,10792,3827,2704
2015,51199,51,199,,,,,,,,,,24660,578,5548,11196,4794,2544
2015,23019,23,019,,,,,,,,,,59099,4793,21222,22884,7741,2459
2015,18177,18,177,,,,,,,,,,24238,2141,8769,8745,2941,1642
2015,39003,39,003,,,,,,,,,,40234,3279,13416,14408,5674,3457
2015,37191,37,191,,,,,,,,,,47490,4371,17034,16130,7683,2272
